Location_Name,Location_Type,Blk_No,Address,Postal_Code,Full Address,Long,Lat,floor_area_sqm,remaining_lease,Price,Link,Lease_Used,Num_Bed,Num_Toilet
Ang Mo Kio,HDB 3 Room,418,Ang Mo Kio Avenue 10,,418 Ang Mo Kio Avenue 10,,,72,55,399999,https://www.99.co/singapore/sale/property/418-ang-mo-kio-avenue-10-hdb-DNa66C8jb7DbRc3XKo74hu,44.0,3,2
Bishan,HDB 5 Room,148,Bishan Street 11,,148 Bishan Street 11,,,133,63,1020000,https://www.99.co/singapore/sale/property/148-bishan-street-11-hdb-gjnLb6kQEBkUDQVodok4pS,36.0,4,3
Ang Mo Kio,HDB 3 Room,345,Ang Mo Kio Avenue 3,,345 Ang Mo Kio Avenue 3,,,73,54,490000,https://www.99.co/singapore/sale/property/345-ang-mo-kio-avenue-3-hdb-XU4bgEYz7rfko9XjJQUop6,45.0,2,2
Canberra,HDB 3 Room,104A,Canberra Street,,104A Canberra Street,,,67,94,458000,https://www.99.co/singapore/sale/property/104a-canberra-street-hdb-QwfHcHM9QMPGAHo72xnMbb,5.0,2,2
Bukit Batok West,HDB 4 Room,449B,Bukit Batok West Avenue 9,,449B Bukit Batok West Avenue 9,,,92,95,580000,https://www.99.co/singapore/sale/property/449b-bukit-batok-west-avenue-9-hdb-28GHdjVWyAjQuzaKQQozVG,4.0,3,2
Jurong West,HDB 4 Room,545,Jurong West Street 42,,545 Jurong West Street 42,,,103,61,498000,https://www.99.co/singapore/sale/property/545-jurong-west-street-42-hdb-fpSkV3cfU8xcrSBB58QptZ,38.0,3,2
Tampines,HDB 3 Room,405,Tampines,,405 Tamp,,,59,61,399000,https://www.99.co/singapore/sale/property/405-tampines-street-41-hdb-VuLr2vhqzEhKKZB7j9sANn,38.0,2,2
Jurong West,HDB 5 Room,988B,Jurong West Street 93,,988B Jurong West Street 93,,,109,84,650000,https://www.99.co/singapore/sale/property/988b-jurong-west-street-93-hdb-aK8dm7NxVWWPmmA6DPm4og,15.0,3,2
Tampines,HDB 4 Room,908,Tampines,,908 Tamp,,,103,59,615000,https://www.99.co/singapore/sale/property/908-tampines-avenue-4-hdb-GeqUYtta9XdQZEkUZcouuG,40.0,3,2
Tampines,HDB 3 Room,214,Tampines,,214 Tamp,,,66,61,450000,https://www.99.co/singapore/sale/property/214-tampines-street-23-hdb-BeyvvDHKuSZ6nzLLN4put7,38.0,2,2
Corporation,HDB 2 Room,150A,Corporation Drive,,150A Corporation Drive,,,37,94,358000,https://www.99.co/singapore/sale/property/150a-corporation-drive-hdb-ghZ2cL8oAoSrCmsFjJCuEQ,5.0,1Bed,1
Ang Mo Kio,HDB 4 Room,619,Ang Mo Kio Avenue 4,,619 Ang Mo Kio Avenue 4,,,107,72,690000,https://www.99.co/singapore/sale/property/619-ang-mo-kio-avenue-4-hdb-gUHBxo8nUycSCiCBsBh3iM,27.0,3,2
Ang Mo Kio,HDB 5 Room,260B,Ang Mo Kio Street 21,,260B Ang Mo Kio Street 21,,,112,94,1188888,https://www.99.co/singapore/sale/property/260b-ang-mo-kio-street-21-hdb-9ZwxAjeJGRZ4aTujzJziT9,5.0,3,2
Woodlands,HDB 4 Room,357,Woodlands Avenue 5,,357 Woodlands Avenue 5,,,143,72,900000,https://www.99.co/singapore/sale/property/357-woodlands-avenue-5-hdb-VrZoPvp6Haca6bnrQ4igGa,27.0,4,3
Tampines,HDB Executive,938,Tampines,,938 Tamp,,,146,64,898000,https://www.99.co/singapore/sale/property/938-tampines-avenue-5-hdb-djwA9jiViEk2KAwxQEtLRg,35.0,4,3
Jelapang,HDB 5 Room,522,Jelapang Road,,522 Jelapang Road,,,119,74,628000,https://www.99.co/singapore/sale/property/522-jelapang-road-hdb-YWHBK5NYyUQKLCpacTf3kh,25.0,3,2
Lengkong Tiga,HDB 4 Room,113,Lengkong Tiga,,113 Lengkong Tiga,,,108,65,728000,https://www.99.co/singapore/sale/property/113-lengkong-tiga-hdb-7KirkfA2P5wpwCJqhH3XMb,34.0,3,2
Tampines,HDB 4 Room,361,Tampines,,361 Tamp,,,127,72,720000,https://www.99.co/singapore/sale/property/361-tampines-street-34-hdb-9275u7BHF6faAnqPfCvfAJ,27.0,4,2
Yishun,HDB 4 Room,676C,Yishun Road,,676C Yishun Road,,,92,94,565000,https://www.99.co/singapore/sale/property/676c-yishun-ring-road-hdb-5Dd7fYj3bEpSiZuvDDGEUA,5.0,3,2
Taman Ho Swee,HDB 3 Room,12,Taman Ho Swee,,12 Taman Ho Swee,,,53,46,320000,https://www.99.co/singapore/sale/property/12-taman-ho-swee-hdb-EPMJUfn2aLmizexERSLkbR,53.0,2,1
Tampines,HDB 4 Room,251,Tampines,,251 Tamp,,,101,61,595000,https://www.99.co/singapore/sale/property/251-tampines-street-21-hdb-5KFEjLFcrikuPfEpUpLLV7,38.0,3,2
Bedok North,HDB 3 Room,426,Bedok North Road,,426 Bedok North Road,,,66,55,420000,https://www.99.co/singapore/sale/property/426-bedok-north-road-hdb-mkywHqojTUicng3zpq83CL,44.0,3,2
Bukit Batok West,HDB 4 Room,461A,Bukit Batok West Avenue 8,,461A Bukit Batok West Avenue 8,,,92,95,680000,https://www.99.co/singapore/sale/property/461a-bukit-batok-west-avenue-8-hdb-UrskP8bYGdATFpxRtGBvUV,4.0,3,2
Hougang,HDB 3 Room,704,Hougang Avenue 2,,704 Hougang Avenue 2,,,72,61,410000,https://www.99.co/singapore/sale/property/704-hougang-avenue-2-hdb-gf2QMUyHhnhtdTQsbwBDqt,38.0,2,2
Yishun,HDB 5 Room,676C,Yishun Road,,676C Yishun Road,,,112,94,728000,https://www.99.co/singapore/sale/property/676c-yishun-ring-road-hdb-Mse5fMR7PzzeeK5xVZDMbz,5.0,3,2
Potong Pasir,HDB 3 Room,134,Potong Pasir Avenue 3,,134 Potong Pasir Avenue 3,,,73,60,480000,https://www.99.co/singapore/sale/property/134-potong-pasir-avenue-3-hdb-UoAWVz2QxsW5LTWvNknT5A,39.0,2,2
Senja,HDB 4 Room,635B,Senja Road,,635B Senja Road,,,92,91,648000,https://www.99.co/singapore/sale/property/635b-senja-road-hdb-is4PXCogoS4PtTRCEJJYWm,8.0,3,2
Punggol Place,HDB 3 Room,208A,Punggol Place,,208A Punggol Place,,,66,90,508000,https://www.99.co/singapore/sale/property/208a-punggol-place-hdb-Wp5pwE7YeZnV8FDfpxUThS,9.0,2,2
Geylang Bahru,HDB 3 Room,57,Geylang Bahru,,57 Geylang Bahru,,,65,50,380000,https://www.99.co/singapore/sale/property/57-geylang-bahru-hdb-a7idakSSbNaRKYnF8NhvDY,49.0,2,1
Geylang Bahru,HDB 5 Room,59C,Geylang Bahru,,59C Geylang Bahru,,,120,74,918000,https://www.99.co/singapore/sale/property/59c-geylang-bahru-hdb-H7othzt7KEfuMqUKgoVbsv,25.0,3,2
Telok Blangah,HDB 5 Room,48,Telok Blangah Drive,,48 Telok Blangah Drive,,,124,52,850000,https://www.99.co/singapore/sale/property/48-telok-blangah-drive-hdb-Xwrksqp86fWDHXvNRiKAuG,47.0,3,2
Holland,HDB 3 Room,18A,Holland Drive,,18A Holland Drive,,,66,88,750000,https://www.99.co/singapore/sale/property/18a-holland-drive-hdb-b5LrFJKJDLjPvYVbweLB8M,11.0,2,2
Holland Close,HDB 3 Room,32,Holland Close,,32 Holland Close,,,58,50,365000,https://www.99.co/singapore/sale/property/32-holland-close-hdb-AqV2SXB864TVxmCHy6jSzr,49.0,2,1
Telok Blangah Heights,HDB 4 Room,69,Telok Blangah Heights,,69 Telok Blangah Heights,,,92,54,680000,https://www.99.co/singapore/sale/property/69-telok-blangah-heights-hdb-JePKHHm95aWa6B9evdqE33,45.0,3,2
Kallang Bahru,HDB 3 Room,64,Kallang Bahru,,64 Kallang Bahru,,,65,50,355000,https://www.99.co/singapore/sale/property/64-kallang-bahru-hdb-AqFMejLfheAX8xWY8inqoH,49.0,2,2
Lorong 1 Toa Payoh,HDB 3 Room,130A,Lorong 1 Toa Payoh,,130A Lorong 1 Toa Payoh,,,67,94,720000,https://www.99.co/singapore/sale/property/130a-lorong-1-toa-payoh-hdb-WzKjc6ZDDNaTc7e6JFVHDw,5.0,2,2
Yishun,HDB 4 Room,506B,Yishun Avenue 4,,506B Yishun Avenue 4,,,92,94,550000,https://www.99.co/singapore/sale/property/506b-yishun-avenue-4-hdb-ZqBHCjRVsyMrmCM2kJZb3t,5.0,3,2
Jalan Bukit Ho Swee,HDB 3 Room,6,Jalan Bukit Ho Swee,,6 Jalan Bukit Ho Swee,,,56,47,330000,https://www.99.co/singapore/sale/property/6-jalan-bukit-ho-swee-hdb-GZUKTVug4d2KPUM8tXPBXT,52.0,2,1
Bukit Batok,HDB 3 Room,212,Bukit Batok Street 21,,212 Bukit Batok Street 21,,,69,61,393000,https://www.99.co/singapore/sale/property/212-bukit-batok-street-21-hdb-RV4JAKSCvWRg8uYhKkmfvy,38.0,2,2
Lengkok Bahru,HDB 4 Room,48,Lengkok Bahru,,48 Lengkok Bahru,,,83,62,638000,https://www.99.co/singapore/sale/property/48-lengkok-bahru-hdb-nKTV8w9nTbMR9rzDpDQtND,37.0,3,2
Woodlands,HDB 3 Room,704,Woodlands Drive 40,,704 Woodlands Drive 40,,,118,72,630000,https://www.99.co/singapore/sale/property/704-woodlands-drive-40-hdb-YP9GhBic3gohVCm4QKoEod,27.0,3,2
Hougang,HDB 4 Room,336,Hougang Avenue 7,,336 Hougang Avenue 7,,,90,61,528000,https://www.99.co/singapore/sale/property/336-hougang-avenue-7-hdb-mXwT4zLFFWRZ8NbzaSfmeL,38.0,3,2
Kim Keat,HDB 4 Room,259,Kim Keat Avenue,,259 Kim Keat Avenue,,,102,65,630000,https://www.99.co/singapore/sale/property/259-kim-keat-avenue-hdb-iKekcjrku979NvKLLNjohg,34.0,3,2
Holland,HDB 3 Room,13,Holland Drive,,13 Holland Drive,,,64,51,448000,https://www.99.co/singapore/sale/property/13-holland-drive-hdb-2mgzFEyeDbVSaGtaKT5yuc,48.0,2,1
Bukit Batok,HDB Executive,524,Bukit Batok Street 52,,524 Bukit Batok Street 52,,,146,63,818888,https://www.99.co/singapore/sale/property/524-bukit-batok-street-52-hdb-CGaKiy84AY33NcHBuJTwzP,36.0,3,3
Bishan,HDB 4 Room,272,Bishan Street 24,,272 Bishan Street 24,,,108,68,780000,https://www.99.co/singapore/sale/property/272-bishan-street-24-hdb-gYBDx99tP4KVgXPVcLowJp,31.0,3,2
Lorong 4 Toa Payoh,HDB 5 Room,62,Lorong 4 Toa Payoh,,62 Lorong 4 Toa Payoh,,,120,75,1020000,https://www.99.co/singapore/sale/property/62-lorong-4-toa-payoh-hdb-E5KhjUormfkwrbbYiTsU9h,24.0,4,3
Sembawang,HDB 3 Room,466D,Sembawang Drive,,466D Sembawang Drive,,,109,82,568000,https://www.99.co/singapore/sale/property/466d-sembawang-drive-hdb-WBtSJmNZHoZze4ckL5iLSi,17.0,3,2
Tanglin,HDB 4 Room,91,Tanglin Road,,91 Tangl,,,85,84,908000,https://www.99.co/singapore/sale/property/91-tanglin-halt-road-hdb-hi8yPbEw8yyGXwfqbCF87z,15.0,3,2
Choa Chu Kang Central,HDB 4 Room,215,Choa Chu Kang Central,,215 Choa Chu Kang Central,,,103,66,580000,https://www.99.co/singapore/sale/property/215-choa-chu-kang-central-hdb-cxzp5qh2fmLkMSgkaE55cP,33.0,3,2
Whampoa,HDB 3 Room,97,Whampoa Drive,,97 Whampoa Drive,,,65,56,468000,https://www.99.co/singapore/sale/property/97-whampoa-drive-hdb-eLPLFQRSozQaJngdQCGnTt,43.0,2,1
Choa Chu Kang,HDB 4 Room,459,Choa Chu Kang Avenue 4,,459 Choa Chu Kang Avenue 4,,,103,76,498000,https://www.99.co/singapore/sale/property/459-choa-chu-kang-avenue-4-hdb-6vntiToJGnSJzrqPsb2HxA,23.0,3,2
Yishun,HDB 5 Room,505C,Yishun Street 51,,505C Yishun Street 51,,,111,92,710000,https://www.99.co/singapore/sale/property/505c-yishun-street-51-hdb-267DFKrgzhMvtzKnyqQk26,7.0,3,2
Bukit Batok,HDB 3 Room,536,Bukit Batok Street 23,,536 Bukit Batok Street 23,,,71,66,388000,https://www.99.co/singapore/sale/property/536-bukit-batok-street-23-hdb-95zLSfrzmyMaMhY6NnVkNv,33.0,2,2
Lengkok Bahru,HDB 4 Room,48,Lengkok Bahru,,48 Lengkok Bahru,,,83,62,638000,https://www.99.co/singapore/sale/property/48-lengkok-bahru-hdb-4NVnApHkgisXBCGbAbtXEF,37.0,3,2
Yishun,HDB Executive,344,Yishun Avenue 11,,344 Yishun Avenue 11,,,144,64,888888,https://www.99.co/singapore/sale/property/344-yishun-avenue-11-hdb-mEUF8gTYBiYT3ye39rf5my,35.0,4,3
Canberra Crescent,HDB 4 Room,119A,Canberra Crescent,,119A Canberra Crescent,,,92,94,628888,https://www.99.co/singapore/sale/property/119a-canberra-crescent-hdb-juXpdLocL8vcmNjwNLSeHP,5.0,3,2
Woodlands,HDB 3 Room,808,Woodlands Street 81,,808 Woodlands Street 81,,,73,70,420000,https://www.99.co/singapore/sale/property/808-woodlands-street-81-hdb-nCpj78tYFuzj3FHr25SmHp,29.0,2,2
Buangkok Crescent,HDB 2 Room,998A,Buangkok Crescent,,998A Buangkok Crescent,,,46,94,368888,https://www.99.co/singapore/sale/property/998a-buangkok-crescent-hdb-nSiH9mfR48wfsSrWFPFiUt,5.0,1Bed,1
Jalan Teck Whye,HDB 4 Room,160,Jalan Teck Whye,,160 Jalan Teck Whye,,,100,74,520000,https://www.99.co/singapore/sale/property/160-jalan-teck-whye-hdb-gDMHhjhWQSjFtqAHmvjsTv,25.0,3,2
Jalan Teck Whye,HDB 4 Room,160,Jalan Teck Whye,,160 Jalan Teck Whye,,,100,74,520000,https://www.99.co/singapore/sale/property/160-jalan-teck-whye-hdb-ck2wiwQria8QYfx4SytEhM,25.0,3,2
Hougang,HDB 4 Room,308,Hougang Avenue 5,,308 Hougang Avenue 5,,,92,59,550000,https://www.99.co/singapore/sale/property/308-hougang-avenue-5-hdb-EhFTzV2CzrjqLh6DXRNMEE,40.0,3,2
Tampines,HDB 4 Room,810,Tampines,,810 Tamp,,,104,60,625000,https://www.99.co/singapore/sale/property/810-tampines-avenue-4-hdb-NPPtWRdfFiefJyqfRYZ4PW,39.0,3,2
Circuit,HDB 3 Room,57,Circuit Road,,57 Circuit Road,,,56,45,320000,https://www.99.co/singapore/sale/property/57-circuit-road-hdb-AHWBVjvkKBV6pZL9RJbEGp,54.0,2,1
Pipit,HDB 4 Room,54,Pipit Road,,54 Pipit Road,,,91,61,558000,https://www.99.co/singapore/sale/property/54-pipit-road-hdb-HawFZRxojFqJhukCcni39T,38.0,3,2
Woodlands Circle,HDB 5 Room,732,Woodlands Circle,,732 Woodlands Circle,,,120,73,630000,https://www.99.co/singapore/sale/property/732-woodlands-circle-hdb-FGqETLn2RTvhjYjF8qa3QJ,26.0,3,2
Lorong 5 Toa Payoh,HDB 3 Room,57,Lorong 5 Toa Payoh,,57 Lorong 5 Toa Payoh,,,61,49,350000,https://www.99.co/singapore/sale/property/57-lorong-5-toa-payoh-hdb-QZdfBKKXRdGHp6HrHqkeG4,50.0,2,1
Bukit Batok West,HDB 4 Room,393,Bukit Batok West Avenue 5,,393 Bukit Batok West Avenue 5,,,92,80,515000,https://www.99.co/singapore/sale/property/393-bukit-batok-west-avenue-5-hdb-A7zqYRmw8jQ4vBBTwZA7ak,19.0,3,2
Bukit Batok West,HDB 5 Room,453A,Bukit Batok West Avenue 6,,453A Bukit Batok West Avenue 6,,,114,95,780000,https://www.99.co/singapore/sale/property/453a-bukit-batok-west-avenue-6-hdb-PHkvMPw85RWSeMQvh46ZD5,4.0,4,2
Jurong West,HDB 4 Room,561B,Jurong West Street 42,,561B Jurong West Street 42,,,92,94,570000,https://www.99.co/singapore/sale/property/561b-jurong-west-street-42-hdb-3H3BYt2awgAVYKw5pxMnSN,5.0,3,2
Tampines,HDB 3 Room,291,Tampines,,291 Tamp,,,73,60,430000,https://www.99.co/singapore/sale/property/291-tampines-street-22-hdb-32withvDyZ9BYL72tCsqJn,39.0,2,2
Canberra,HDB 5 Room,421,Canberra Road,,421 Canberra Road,,,109,77,588000,https://www.99.co/singapore/sale/property/421-canberra-road-hdb-eLzmsfsbh5fRUfnw7Sd68Q,22.0,3,2
Corporation,HDB 3 Room,150A,Corporation Drive,,150A Corporation Drive,,,68,94,430000,https://www.99.co/singapore/sale/property/150a-corporation-drive-hdb-H868eUVGBdXJEQoyi8GyV5,5.0,2,2
Corporation,HDB 4 Room,140A,Corporation Drive,,140A Corporation Drive,,,92,95,610000,https://www.99.co/singapore/sale/property/140a-corporation-drive-hdb-9BNUp7bXTE8MSZF36wNgqi,4.0,3,2
Yishun,HDB 2 Room,243,Yishun Road,,243 Yishun Road,,,64,61,388888,https://www.99.co/singapore/sale/property/243-yishun-ring-road-hdb-Zb4rWCNjba83gJy6JXNues,38.0,2,2
Anchorvale,HDB 5 Room,320B,Anchorvale Drive,,320B Anchorvale Drive,,,109,78,600000,https://www.99.co/singapore/sale/property/320b-anchorvale-drive-hdb-ey4ghGMup3gJibELFx3wJ6,21.0,3,2
Crawford Lane,HDB 3 Room,462,Crawford Lane,,462 Crawford Lane,,,60,57,450000,https://www.99.co/singapore/sale/property/462-crawford-lane-hdb-79sQ2AsQWV8Z2DUEHe7CVj,42.0,2,2
Bedok Reservoir,HDB 3 Room,709,Bedok Reservoir Road,,709 Bedok Reservoir Road,,,68,57,420000,https://www.99.co/singapore/sale/property/709-bedok-reservoir-road-hdb-4Mvrsnj2i7mqeyLuiFjCer,42.0,2,2
Woodlands,HDB 3 Room,502,Woodlands Drive 14,,502 Woodlands Drive 14,,,121,74,599000,https://www.99.co/singapore/sale/property/502-woodlands-drive-14-hdb-j2zkUjoKJkqLBHNNPXg79J,25.0,3,2
Yishun,HDB 4 Room,502D,Yishun Street 51,,502D Yishun Street 51,,,91,94,548888,https://www.99.co/singapore/sale/property/502d-yishun-street-51-hdb-BWvvvChnphVALuh7fLB5fj,5.0,3,2
Yishun Central,HDB 3 Room,320,Yishun Central,,320 Yishun Central,,,73,64,420000,https://www.99.co/singapore/sale/property/320-yishun-central-hdb-3UzRfP6bJgdqpD7EQJYLAt,35.0,2,2
Hougang,HDB Executive,353,Hougang Avenue 7,,353 Hougang Avenue 7,,,147,60,900000,https://www.99.co/singapore/sale/property/353-hougang-avenue-7-hdb-6Ny4avPEcHgPtiA5RJ2bon,39.0,3,3
Montreal Link,HDB 4 Room,593A,Montreal Link,,593A Montreal Link,,,93,91,550000,https://www.99.co/singapore/sale/property/593a-montreal-link-hdb-7vVvSSHHsUFTdZr6PXJUbX,8.0,3,2
Hougang,HDB Executive,353,Hougang Avenue 7,,353 Hougang Avenue 7,,,1592,60,900000,https://www.99.co/singapore/sale/property/353-hougang-avenue-7-hdb-f4MA6CZCCfErTDEGY2YnwX,39.0,3,3
Hougang,HDB 4 Room,925,Hougang Street 91,,925 Hougang Street 91,,,100,74,550000,https://www.99.co/singapore/sale/property/925-hougang-street-91-hdb-NgMm6Jb4eNFxgEZrNEToyk,25.0,3,2
Choa Chu Kang,HDB Executive,297A,Choa Chu Kang Avenue 2,,297A Choa Chu Kang Avenue 2,,,140,75,795000,https://www.99.co/singapore/sale/property/297a-choa-chu-kang-avenue-2-hdb-LNZ46NKQSyKmji9243G3wN,24.0,4,2
Senja,HDB Executive,607,Senja Road,,607 Senja Road,,,129,77,888000,https://www.99.co/singapore/sale/property/607-senja-road-hdb-55rrwHzuYvh3Vd8xrqFtNn,22.0,4,2
Admiralty Link,HDB 4 Room,485,Admiralty Link,,485 Admiralty Link,,,84,79,488000,https://www.99.co/singapore/sale/property/485-admiralty-link-hdb-SWYu5FG4TL5hpixxjRs9zW,20.0,3,2
Bukit Batok West,HDB 4 Room,449B,Bukit Batok West Avenue 9,,449B Bukit Batok West Avenue 9,,,92,95,680000,https://www.99.co/singapore/sale/property/449b-bukit-batok-west-avenue-9-hdb-X4ogfhZEQSuSqmN5PVS6Dk,4.0,3,2
Bukit Batok West,HDB 5 Room,461C,Bukit Batok West Avenue 8,,461C Bukit Batok West Avenue 8,,,113,95,799000,https://www.99.co/singapore/sale/property/461c-bukit-batok-west-avenue-8-hdb-nmKgDNjmhM8YGgh9cs884D,4.0,3,2
Yung Sheng,HDB 5 Room,184,Yung Sheng Road,,184 Yung Sheng Road,,,115,77,599999,https://www.99.co/singapore/sale/property/184-yung-sheng-road-hdb-ToA53SgAvwxhpEoAH5Z5Zd,22.0,4,2
Senja Link,HDB 5 Room,650,Senja Link,,650 Senja Link,,,110,77,590000,https://www.99.co/singapore/sale/property/650-senja-link-hdb-Kg2EoaHHGork7Tv7sXSZVA,22.0,3,2
Jurong West,HDB 5 Room,664B,Jurong West Street 64,,664B Jurong West Street 64,,,109,76,718000,https://www.99.co/singapore/sale/property/664b-jurong-west-street-64-hdb-eLJC5nDAYPtJFWKEWqMZaq,23.0,3,2
Woodlands,HDB 5 Room,688D,Woodlands Drive 75,,688D Woodlands Drive 75,,,109,80,558000,https://www.99.co/singapore/sale/property/688d-woodlands-drive-75-hdb-3KZPaCyCuquSkpHv9W9hAN,19.0,3,2
Anchorvale Link,HDB 4 Room,333D,Anchorvale Link,,333D Anchorvale Link,,,91,91,588000,https://www.99.co/singapore/sale/property/333d-anchorvale-link-hdb-DiY4LMdt8Wz9ATDU6Fvuxk,8.0,3,2
Clementi West,HDB 3 Room,711,Clementi West Street 2,,711 Clementi West Street 2,,,66,56,350000,https://www.99.co/singapore/sale/property/711-clementi-west-street-2-hdb-5h7rB5RfBJa4EsjQxgPFxK,43.0,2,2
Jelapang,HDB 5 Room,538,Jelapang Road,,538 Jelapang Road,,,119,75,649999,https://www.99.co/singapore/sale/property/538-jelapang-road-hdb-KuBgiRZTnXNL9QkS6RtFPX,24.0,3,2
Woodlands,HDB 3 Room,808,Woodlands Street 81,,808 Woodlands Street 81,,,73,70,420000,https://www.99.co/singapore/sale/property/808-woodlands-street-81-hdb-4bniLFwaMG2YnFxdXCvxW8,29.0,2,2
Dover,HDB 3 Room,2,Dover Road,,2 Dover Road,,,64,51,350000,https://www.99.co/singapore/sale/property/2-dover-road-hdb-LFPPBEB2CULrm426yYhdEA,48.0,2,1
Lorong 5 Toa Payoh,HDB 5 Room,48,Lorong 5 Toa Payoh,,48 Lorong 5 Toa Payoh,,,125,69,890000,https://www.99.co/singapore/sale/property/48-lorong-5-toa-payoh-hdb-c56dVAapqTP5mSWHgf6PJf,30.0,4,2
Jalan Bukit Merah,HDB 5 Room,140,Jalan Bukit Merah,,140 Jalan Bukit Merah,,,119,55,710000,https://www.99.co/singapore/sale/property/140-jalan-bukit-merah-hdb-nmHVPta68fYhGx6F9nVEkY,44.0,3,2
Buangkok Green,HDB 4 Room,987A,Buangkok Green,,987A Buangkok Green,,,92,91,550000,https://www.99.co/singapore/sale/property/987a-buangkok-green-hdb-KRoBYUcCDGXy6hzUTXtLe3,8.0,3,2
Compassvale Link,HDB 4 Room,275D,Compassvale Link,,275D Compassvale Link,,,90,85,768000,https://www.99.co/singapore/sale/property/275d-compassvale-link-hdb-RXK52j3CPSDBdqFjjRYy95,14.0,3,2
Pasir Ris,HDB 5 Room,461,Pasir Ris Drive 4,,461 Pasir Ris Drive 4,,,121,68,750000,https://www.99.co/singapore/sale/property/461-pasir-ris-drive-4-hdb-ADsJQRHp292y8ikn7mEBNo,31.0,3,2
Hougang,HDB Executive,638,Hougang Avenue 8,,638 Hougang Avenue 8,,,153,63,888888,https://www.99.co/singapore/sale/property/638-hougang-avenue-8-hdb-D25T7EpEf6zL9TZRkvFTCF,36.0,4,3
Lorong 1A Toa Payoh,HDB 5 Room,138C,Lorong 1A Toa Payoh,,138C Lorong 1A Toa Payoh,,,109,88,1100000,https://www.99.co/singapore/sale/property/138c-lorong-1a-toa-payoh-hdb-DQVXS5yd46b3gccqyiEsh9,11.0,3,2
Hougang,HDB Executive,615,Hougang Avenue 8,,615 Hougang Avenue 8,,,146,62,860000,https://www.99.co/singapore/sale/property/615-hougang-avenue-8-hdb-Rpt6zCQUfcjhih7dXnftkT,37.0,4,3
Anchorvale Crescent,HDB 4 Room,335C,Anchorvale Crescent,,335C Anchorvale Crescent,,,94,91,770000,https://www.99.co/singapore/sale/property/335c-anchorvale-crescent-hdb-N7cNzEunTPEqFYnjGJvqUm,8.0,3,2
Punggol East,HDB 5 Room,659A,Punggol East,,659A Punggol East,,,112,94,750000,https://www.99.co/singapore/sale/property/659a-punggol-east-hdb-FfUcZNtGJZ7VhHzyAzrmsP,5.0,3,3
Pend,HDB 3 Room,113,Pend,,113 Pend,,,73,64,410000,https://www.99.co/singapore/sale/property/113-pending-road-hdb-9wEmcS69CB6bsmnwytML7N,35.0,2,2
Clementi,HDB 3 Room,341,Clementi Avenue 5,,341 Clementi Avenue 5,,,66,55,408000,https://www.99.co/singapore/sale/property/341-clementi-avenue-5-hdb-KdEcUMYjuQYK7BtuXsUT9U,44.0,2,2
Yishun,HDB 3 Room,862,Yishun Avenue 4,,862 Yishun Avenue 4,,,73,64,388000,https://www.99.co/singapore/sale/property/862-yishun-avenue-4-hdb-VanLWjK6sKSThMREBrynC6,35.0,2,2
Chai Chee,HDB 4 Room,56,Chai Chee Drive,,56 Chai Chee Drive,,,90,59,538000,https://www.99.co/singapore/sale/property/56-chai-chee-drive-hdb-PvpkdpbCzREGZvPsp9HkCH,40.0,2,2
Choa Chu Kang,HDB 5 Room,487A,Choa Chu Kang Avenue 5,,487A Choa Chu Kang Avenue 5,,,112,92,599000,https://www.99.co/singapore/sale/property/487a-choa-chu-kang-avenue-5-hdb-ADBzqSQQXHvyZWaxvSSTjH,7.0,3,2
Queensway,HDB 4 Room,168A,Queensway,,168A Queensway,,,83,50,510000,https://www.99.co/singapore/sale/property/168a-queensway-hdb-6arYUnidvzgt2TNs5tP4SL,49.0,3,1
Canberra,HDB 5 Room,121D,Canberra Street,,121D Canberra Street,,,112,94,690000,https://www.99.co/singapore/sale/property/121d-canberra-street-hdb-cMMdBtC5KzhuugQbyx2JCV,5.0,3,2
Bukit Batok West,HDB 4 Room,443A,Bukit Batok West Avenue 8,,443A Bukit Batok West Avenue 8,,,91,95,559888,https://www.99.co/singapore/sale/property/443a-bukit-batok-west-avenue-8-hdb-YWNu3Z4a9fNPw2c6AFUFck,4.0,3,2
Hougang,HDB 3 Room,6,Hougang Avenue 3,,6 Hougang Avenue 3,,,66,51,350000,https://www.99.co/singapore/sale/property/6-hougang-avenue-3-hdb-dcwSqhQvid87mZbXhosB5n,48.0,2,1
Shunfu,HDB 5 Room,312,Shunfu Road,,312 Shunfu Road,,,125,61,930888,https://www.99.co/singapore/sale/property/312-shunfu-road-hdb-X3rs3kQ2gvgjUy8AnXezQq,38.0,3,2
Tampines,HDB 5 Room,515B,Tampines,,515B Tamp,,,108,84,958000,https://www.99.co/singapore/sale/property/515b-tampines-central-7-hdb-o5upm4pCe8XDjJe5MCNQLE,15.0,3,2
Boon Lay,HDB 5 Room,216A,Boon Lay Avenue,,216A Boon Lay Avenue,,,120,94,699000,https://www.99.co/singapore/sale/property/216a-boon-lay-avenue-hdb-36Sendi2i8djxxJjodqX4t,5.0,4,3
Boon Lay,HDB 5 Room,216A,Boon Lay Avenue,,216A Boon Lay Avenue,,,120,94,738000,https://www.99.co/singapore/sale/property/216a-boon-lay-avenue-hdb-LqsR8eWzNykbvEv7SYDKxB,5.0,4,4
